"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZBTB42",-0.464942770000002,7.339667725,-2.57151948154453,0.0181466402659073,0.0997969743082936,-3.41087912980695
"PPCS",-0.5679263,11.47754825,-2.57145935674443,0.0181489964553263,0.0997969743082936,-3.41099598370355
"GALNT6",-1.5759255,10.3021464,-2.57100317504639,0.0181668828274389,0.0998596281420917,-3.4118825399489
"TMEM204",0.44376145,9.048757775,2.57093904151596,0.0181693987607775,0.0998596281420917,-3.41200717273342
"HENMT1",0.764092099999997,9.6764019,2.57055423797381,0.0181845013405917,0.0999178634999401,-3.4127549423938
"ZNF700",-0.319025050000002,10.029679375,-2.57026681636719,0.0181957896285397,0.099935898234015,-3.4133134391775
"SFRP2",1.69094675,10.024280525,2.5702411348527,0.018196798573394,0.099935898234015,-3.41336334015765
"ZNHIT6",0.361277849999999,10.226266275,2.56923744881644,0.0182362714578674,0.100127878774735,-3.41531338305289
"CPEB3",-0.71915159,8.356143625,-2.56810936770121,0.0182807327040115,0.100330186212217,-3.41750466989294
"TIMM8A",0.4729796,7.746219,2.56807298770015,0.0182821682512001,0.100330186212217,-3.41757532992688
"LOC105375116",-1.42862749,3.181829245,-2.56713512381221,0.0183192127952128,0.100487475657952,-3.41939675351474
"CTSE",-2.80170565,12.985393575,-2.56711788664812,0.0183198943037951,0.100487475657952,-3.41943022675373
"PRPF38A",0.3827943,9.99304345,2.56699267905382,0.0183248453729276,0.100489771645604,-3.4196733669384
"SPINK1",-1.6294334,14.08786705,-2.56683102582849,0.0183312394691902,0.100499977811923,-3.41998727224685
"EPB41L4A",-1.02554796,9.2657519,-2.56644078404866,0.018346683899281,0.100559784605923,-3.42074502124563
"GTF2A1L",1.48629406,5.121507,2.56451383695079,0.0184231254713068,0.100928864547651,-3.42448583514386
"STON1-GTF2A1L",1.48629406,5.121507,2.56451383695079,0.0184231254713068,0.100928864547651,-3.42448583514386
"LOC101927093",-1.05593887,3.816527035,-2.56429506047133,0.0184318232001109,0.100951569211872,-3.42491046313144
"GJC1",0.721340339999999,8.55920597,2.56405597395387,0.0184413327964507,0.100952877378882,-3.42537449115611
"KCNIP3",-0.77063104,6.56065043,-2.56403336896108,0.0184422321421848,0.100952877378882,-3.42541836267946
"CEBPE",-1.003825,6.35578281,-2.56394565713664,0.0184457221713883,0.100952877378882,-3.42558859104945
"MOGS",-0.390293660000001,8.29351504,-2.56372737277997,0.0184544103424502,0.10097550140732,-3.42601221821166
"EIF4H",-0.306623399999996,12.031467,-2.56349694953628,0.0184635858425167,0.101000780092386,-3.42645938441869
"ESPNL",1.0107578,5.78812746,2.5632174803329,0.0184747201207586,0.101001018634337,-3.42700170442298
"LINC03066",-1.32841503,5.069276545,-2.56316047630341,0.018476991982538,0.101001018634337,-3.42711231925091
"CAMK1G",-1.59075692,4.52916359,-2.5631528463781,0.0184772960886234,0.101001018634337,-3.42712712483048
"SERPINA4",-1.19756895,8.638548625,-2.5629301727276,0.0184861732705212,0.101003581221527,-3.42755920512093
"TAS2R8",-1.5383904,2.348860484,-2.56291254445223,0.0184868762165423,0.101003581221527,-3.42759341058924
"CALCOCO1",-0.449272219999999,7.93735854,-2.56245610198449,0.0185050860952625,0.101078163049535,-3.42847904034497
"SF1",0.378926999999994,10.5026764,2.56216805887186,0.0185165863231347,0.101116067825177,-3.42903788734666
"CASC17",-1.12865635,5.532721065,-2.56177963247309,0.0185321050346949,0.101152104861915,-3.42979144457404
"MYPN",-1.06531503,5.753882355,-2.56177449875677,0.0185323102227729,0.101152104861915,-3.42980140374335
"PDE4DIPP2",0.539916270000003,8.553685545,2.56137861529372,0.0185481396153356,0.101193585806058,-3.43056936983497
"DDX60L",-0.897915000000003,10.8965013,-2.56134193786668,0.0185496068049594,0.101193585806058,-3.43064051668481
"MTIF3",-0.307632,11.61721965,-2.56110546145129,0.0185590690789503,0.101193585806058,-3.43109922156437
"RIMBP2",-0.976284880000001,6.59906784,-2.56106422345047,0.0185607196247785,0.101193585806058,-3.43117921081945
"AGA",-0.425785450000003,10.533938625,-2.56101396994377,0.0185627312017157,0.101193585806058,-3.43127668658177
"SEPTIN5",-0.892786309999997,5.055513475,-2.56049439609964,0.0185835410304528,0.10123200099306,-3.43228443933142
"PA2G4",0.485724500000005,9.80547555,2.56044932757068,0.0185853471364135,0.10123200099306,-3.43237184845129
"DUSP4",-1.1534091,11.58746915,-2.56027789407735,0.0185922187835613,0.10123200099306,-3.43270433194169
"MAP1B",0.911385949999998,9.717120925,2.56027181243778,0.0185924626005789,0.10123200099306,-3.43271612666469
"JMJD1C-AS1",1.0123552,6.56164089,2.56026819012403,0.0185926078230003,0.10123200099306,-3.43272315176825
"PHF13",0.38827335,10.052705925,2.5600884063548,0.0185998168864474,0.101246388457998,-3.43307181773727
"COQ8A",-0.502658999999998,10.8679548,-2.55975626471075,0.0186131421896344,0.10129405387491,-3.4337159294996
"APOBEC3D",-0.60708247,6.296589145,-2.55956169238093,0.0186209524720554,0.101311690124648,-3.43409323851341
"MAP4K1",-0.64743827,7.583056275,-2.55941711620919,0.0186267578659105,0.101318412327061,-3.43437358736636
"RRM2B",0.551834750000001,10.001490525,2.55896401570791,0.0186449629478501,0.101392561568993,-3.43525214824122
"FSHB",-1.29752204,5.07730198,-2.55870857751917,0.0186552335477528,0.101423536779604,-3.435747408861
"SECISBP2",-0.444697299999998,11.22588945,-2.55727656107056,0.0187129103076639,0.101705030580042,-3.43852345090206
"TKT",0.578151100000001,11.69529435,2.55719539493099,0.0187161844195829,0.101705030580042,-3.43868077315872
"MAGI1",-0.4782621,10.27330985,-2.55637485911507,0.0187493137752284,0.101860092063364,-3.44027105974275
"CENPI",1.04767398,7.26141666,2.55614800025863,0.0187584829864809,0.101861662847125,-3.44071069255884
"GOLGA2P5",-0.424936370000001,8.224155995,-2.55614036561212,0.0187587916379419,0.101861662847125,-3.44072548751076
"SNAI2",0.761712700000004,9.8917111,2.55574213770764,0.0187748977107312,0.101903775971391,-3.44149717143242
"SGPP2",-0.944456800000001,11.1422505,-2.55552583483324,0.018783651389296,0.101903775971391,-3.44191629735101
"RIC8A",0.43980095,9.492089425,2.55549594795634,0.0187848611991982,0.101903775971391,-3.44197420721303
"KIF6",-0.72170074,5.68638538,-2.55549419336828,0.0187849322265607,0.101903775971391,-3.44197760695416
"HNRNPD-DT",-0.365134029999999,7.476130895,-2.55529554854676,0.0187929751868169,0.10192246890091,-3.44236249958646
"YWHAQ",0.280847249999995,13.902810775,2.555121247687,0.0188000351470209,0.101935822754854,-3.44270021149437
"PAK2",0.294741400000001,11.0480929,2.55487669259881,0.0188099449190956,0.101964618288819,-3.44317402357662
"DCTN2",-0.279352799999995,10.7064762,-2.55377770960539,0.0188545381485106,0.102181365262926,-3.44530296888075
"UNC5CL",-1.14039915,10.223223275,-2.5535921343694,0.0188620780000537,0.102197246172823,-3.44566242020029
"LPAR4",0.73877327,5.733270295,2.55274061812313,0.0188967111328016,0.102359878457206,-3.44731160680545
"AP1B1",-0.555825819999998,8.24016375,-2.5522050563626,0.0189185242739006,0.102418754105903,-3.44834872585198
"PIWIL1",1.71107864,6.00958438,2.5521273031836,0.0189216930853963,0.102418754105903,-3.44849928655345
"INTS7",0.5350337,8.8997711,2.552074929434,0.0189238278457128,0.102418754105903,-3.44860070144142
"LCE1E",-0.485903169999999,7.347700545,-2.55191547111514,0.0189303287796853,0.102418754105903,-3.44890946525249
"CLK2",0.482424199999999,9.9450191,2.55190691513259,0.0189306776566682,0.102418754105903,-3.44892603218461
"MIR5188",-1.15933233,5.004438675,-2.55166254190046,0.0189406447206338,0.102431773343452,-3.44939920009473
"GMPS",0.4481328,10.6385684,2.55143690229042,0.0189498520896437,0.102431773343452,-3.44983607528112
"TSPAN15",-0.5015476,9.1200997,-2.55138934427858,0.0189517932614588,0.102431773343452,-3.4499281529523
"ADCY6-DT",-1.6926247,4.89216211,-2.55134434785691,0.0189536300490839,0.102431773343452,-3.45001527032126
"RSPRY1",-0.278048200000001,10.635416,-2.55128177797731,0.0189561844764865,0.102431773343452,-3.45013641033039
"IRAG1-AS1",-0.92022343,6.279058555,-2.55102495528514,0.018966672702124,0.102463474775534,-3.45063362317955
"CCDC28B",0.79823376,6.69201041,2.55062396067685,0.0189830595821839,0.102527019243995,-3.45140990606922
"LAIR1",0.510702689999999,8.564508895,2.54992624237799,0.0190116039687089,0.102652530229308,-3.45276047170111
"FGF14",-1.53786238,6.30258708,-2.54979426694499,0.0190170077559779,0.102652530229308,-3.45301591469755
"SEPTIN2",0.311109749999998,13.685467025,2.54964409752377,0.0190231582588702,0.102652530229308,-3.45330656489049
"SYT16",-1.99713633,6.247701985,-2.54960357391614,0.0190248183082507,0.102652530229308,-3.45338499615861
"CPSF4",0.345832099999999,9.2943332,2.54922825531862,0.0190401997025812,0.102710527398036,-3.45411137607794
"FXYD1",-1.29035134,6.39048585,-2.54865891092112,0.0190635550165227,0.102811500430874,-3.45521316722215
"SFRP5",-1.26431348,4.31313466,-2.54829962544058,0.0190783072661912,0.102866038521091,-3.45590839165603
"JPH1",1.30223367,8.418785865,2.54805106106721,0.0190885195874521,0.102896077746998,-3.45638934039632
"IL18RAP",-0.740256959999999,7.84879359,-2.54784651297753,0.0190969273422461,0.10290105020007,-3.45678510446417
"MTMR8",-1.08380097,4.761639865,-2.54780280104513,0.0190987245308416,0.10290105020007,-3.45686967723128
"CHRNA6",-0.581035780000001,6.0196269,-2.54729728195812,0.0191195201783454,0.102988066538896,-3.45784769125141
"EML2-AS1",-0.89174634,5.95066126,-2.54709190553293,0.0191279748680589,0.103008581685629,-3.45824500017516
"RNF126P1",-0.629137520000001,6.96461792,-2.54686163393558,0.0191374585891443,0.103034627095657,-3.45869045107402
"ARHGAP23",1.11429153,7.465068915,2.54647735807891,0.0191532948034338,0.103094852898017,-3.45943377274585
"POC1A",1.12346009,7.416506165,2.54628662962907,0.0191611593959771,0.103112151691313,-3.4598026866771
"KPNA6",0.385087800000003,10.1028315,2.54610288430112,0.0191687389120314,0.10312790837628,-3.46015808074164
"PHOSPHO1",-1.24649561,4.031076025,-2.54579505135625,0.0191814433689835,0.103171222933948,-3.46075345264092
"PNPT1",0.673352400000001,11.2371602,2.54555052382797,0.0191915408087658,0.103181205158361,-3.46122636188953
"TTLL9",-0.699293559999999,6.37092479,-2.54552471085747,0.0191926070124524,0.103181205158361,-3.46127628213181
"HSD17B10",0.468512950000001,10.933867275,2.54536705672318,0.019199120117823,0.103191198092667,-3.46158116734347
"CTSC",0.477504,12.6389822,2.54470897995378,0.0192263294212282,0.103312396897249,-3.46285371276612
"ATP5MC3",-0.426831600000002,13.6570615,-2.54437177067556,0.0192402859442393,0.103362340603278,-3.46350572302261
"SLC7A6",0.55936955,9.392300275,2.54396851944114,0.0192569883266926,0.103413283218762,-3.46428537267452
"GDPD5",0.820538099999999,7.66895298,2.5438898818538,0.019260247026695,0.103413283218762,-3.46443740421658
"IGKV1D-13",-1.54216645,11.360664375,-2.54368556128262,0.0192687163844285,0.103413283218762,-3.46483241023508
"WNT4",-1.30739363,5.679786065,-2.54350450505938,0.0192762243273502,0.103413283218762,-3.46518242701427
"METTL16",0.367707150000001,9.803326975,2.54338927264359,0.0192810041545097,0.103413283218762,-3.46540518721877
"TRIP6",0.672621300000003,9.01636065,2.54335850939592,0.0192822803986871,0.103413283218762,-3.46546465599204
"ZNF701",0.437892219999998,7.83704328,2.54335516731355,0.0192824190531037,0.103413283218762,-3.46547111658698
"DDAH2",0.754775649999999,8.733433825,2.54292852934784,0.0193001268588757,0.103483219489271,-3.46629581805198
"ZNF7",0.410708849999999,9.646854775,2.5427243096651,0.0193086084952659,0.103503665122955,-3.46669055547947
"ADAMTS3",0.736626539999999,6.7628432,2.54209089895332,0.0193349375334903,0.103583425677904,-3.46791477933203
"AP3D1",-0.287756149999998,11.482210625,-2.54196622754504,0.0193401237305728,0.103583425677904,-3.46815572013976
"ICAM4",-0.761969100000003,5.85826135,-2.54178022741986,0.019347863565163,0.103583425677904,-3.46851517440487
"TTC23L",-0.768944210000003,5.723747485,-2.54170336792244,0.019351062690779,0.103583425677904,-3.46866370532318
"TAAR5",-1.12129792,3.61409374,-2.54158731989821,0.0193558939031386,0.103583425677904,-3.4688879638398
"MOGAT2",-1.58610264,6.525289,-2.54155012233525,0.0193574427200683,0.103583425677904,-3.46895984568582
"NUP133",0.395372599999998,10.6449136,2.54148057628699,0.0193603387622388,0.103583425677904,-3.46909423746133
"NEUROD2",-0.675289409999996,6.426227015,-2.54146723036759,0.0193608945606261,0.103583425677904,-3.46912002709878
"DUSP21",-1.27708819,4.795257495,-2.54135579258868,0.0193655360351319,0.103583425677904,-3.46933536671041
"H19",0.895784420000002,6.69637378,2.54079177640112,0.0193890438026576,0.103684151024776,-3.47042518617657
"UGT2A1",-0.94823939,5.418919735,-2.54041575517515,0.019404730967694,0.103718006336727,-3.47115168630421
"UGT2A2",-0.94823939,5.418919735,-2.54041575517515,0.019404730967694,0.103718006336727,-3.47115168630421
"DGUOK",0.299222599999997,11.0111714,2.5401188816849,0.0194171246004998,0.103759235844223,-3.47172522979105
"RACGAP1",0.7705336,10.9885347,2.53947654174708,0.0194439659299346,0.103849870633543,-3.47296608241042
"TMF1",0.353545700000002,10.82857875,2.5394201011663,0.019446326065511,0.103849870633543,-3.47307510518608
"IGLV3-21",-1.50285539,6.470426835,-2.53937677979851,0.0194481377867697,0.103849870633543,-3.47315878557811
"NOP9",0.2895998,8.4595316,2.53881363837338,0.0194717030678113,0.103950669086551,-3.47424649625959
"MAPK1IP1L",-0.294638449999997,12.998155975,-2.53850419840538,0.019484663339334,0.103984653178933,-3.47484413045605
"RALGAPA2",-0.391710700000001,10.33842975,-2.53843771074577,0.0194874490983027,0.103984653178933,-3.47497253612035
"PSMA7",0.550641299999999,12.95886105,2.53730387922086,0.0195350129784404,0.104197408930793,-3.47716201562121
"HYPK",0.457863999999999,11.45202425,2.5371513424866,0.0195414201585061,0.104197408930793,-3.47745653396672
"SERF2-C15ORF63",0.457863999999999,11.45202425,2.5371513424866,0.0195414201585061,0.104197408930793,-3.47745653396672
"GRSF1",-0.345550600000003,11.6493653,-2.53699652920051,0.0195479249805001,0.104207031676525,-3.47775543892685
"SMAD4",-0.380056849999995,10.699335375,-2.53675348477369,0.0195581411295144,0.104212926689838,-3.47822467750342
"RPS2P45",-0.4996402,5.9331189,-2.53674657513763,0.0195584316429758,0.104212926689838,-3.47823801740504
"AGGF1",-0.315212300000001,10.42072585,-2.53511049565952,0.0196273342436923,0.10455493212804,-3.48139616346178
"GAB1",-0.746230749999997,9.267097625,-2.53496306128002,0.019633554541838,0.104562944450418,-3.48168070844629
"GFRA1",-1.84687387,7.537189015,-2.5346857569324,0.0196452591042831,0.10460015360256,-3.48221587728819
"GNA11",-0.544492250000003,10.807219825,-2.53453655796715,0.0196515592579517,0.104608576304453,-3.48250380392719
"TTC39C",0.444231999999998,9.5821661,2.53353490017418,0.0196939049139519,0.104808825215369,-3.48443660222145
"ACTR3BP2",-1.17082458,5.65724509,-2.53315638698857,0.0197099290604568,0.104843770921158,-3.48516688241926
"ACTR3BP6",-1.17082458,5.65724509,-2.53315638698857,0.0197099290604568,0.104843770921158,-3.48516688241926
"KCTD10",0.431668650000002,10.381968975,2.53246431857892,0.0197392590397019,0.104974601143975,-3.48650197694126
"EFCAB11",0.581409399999998,8.94025495,2.53224974746712,0.0197483609161341,0.104977081151498,-3.48691587717365
"GYG1",0.4297951,12.03543335,2.53223008576231,0.0197491951415317,0.104977081151498,-3.48695380304981
"ARL11",0.93106484,6.82686777,2.53150300851152,0.0197800674965804,0.105115981895178,-3.48835617501377
"KLK14",-0.740872499999999,3.19740332,-2.53088029784033,0.019806544351474,0.10523146293231,-3.48955708785397
"WNK3",-0.598632740000001,5.73995645,-2.53066051319123,0.019815897249426,0.105255931460715,-3.48998091291867
"GLYATL1",-0.9558768,6.10018108,-2.52992937753246,0.019847040435075,0.105364415914564,-3.49139067786295
"RASA4",-0.7742573,9.58515735,-2.52988980061407,0.0198487275485854,0.105364415914564,-3.49146698371531
"DCAF7",0.399186450000002,10.688264275,2.52981408237447,0.0198519556955031,0.105364415914564,-3.49161296980046
"CTTNBP2NL",0.448592699999995,10.7646436,2.52973493952693,0.0198553303726061,0.105364415914564,-3.49176555626817
"GTF2IRD2B",-0.572607109999996,8.410693195,-2.52899600403767,0.0198868648107792,0.10550650388126,-3.49319010057629
"PLP2",0.438964000000006,10.8316438,2.52866847607576,0.0199008572541181,0.105551763873556,-3.49382145363756
"TUBGCP5",0.428647779999999,8.62876711,2.5284649332116,0.0199095575375692,0.105551763873556,-3.49421378868677
"PCYOX1L",-0.375636500000002,8.84666735,-2.52846210969443,0.0199096782517348,0.105551763873556,-3.49421923099137
"MCMBP",0.365142449999999,10.642484075,2.5281043592081,0.0199249787575842,0.105564337838109,-3.49490876745632
"IQCD",-0.69860805,6.435830945,-2.52807665470934,0.0199261641017576,0.105564337838109,-3.49496216371539
"ZNF530",0.733120569999999,5.899620805,2.52807268099654,0.0199263341235166,0.105564337838109,-3.49496982242593
"ART3",1.39406843,5.612612145,2.52764622527468,0.0199445886376535,0.105635803794891,-3.49579171437955
"CS",-0.452247000000003,11.6067867,-2.52681738770072,0.0199801120661535,0.10579867796004,-3.49738890421046
"NAGK",0.398350749999999,10.252500425,2.52607558125381,0.020011955724374,0.105941993878963,-3.49881816178125
"HDAC4-AS1",-0.465470889999998,7.019692695,-2.52555951674984,0.020034136992217,0.106025542808285,-3.49981235323221
"POLB",0.3900667,10.54250335,2.52543862096227,0.0200393366173557,0.106025542808285,-3.50004524273698
"LINC00477",-1.181011155,4.3883994125,-2.52535558494245,0.0200429086593237,0.106025542808285,-3.50020519726326
"COPZ1",-0.369338799999994,10.9734045,-2.52520946020901,0.0200491961007702,0.106025542808285,-3.50048667491636
"APLNR",0.570419960000002,8.19402974,2.52515247410893,0.0200516485947922,0.106025542808285,-3.50059644409654
"ELFN1",0.52428729,6.735520365,2.52495005723283,0.0200603622255055,0.106046325918379,-3.50098633857325
"PCAT7",-0.74228203,6.702272285,-2.52473351335252,0.0200696879269419,0.10607033397574,-3.50140342717156
"RCAN3",-0.677230100000004,11.0472149,-2.52452771432772,0.0200785546579874,0.106091905462879,-3.50179980340385
"WDR74",0.498270500000002,8.40577885,2.52433553892468,0.0200868377406062,0.1061103834994,-3.50216992550952
"TRMT12",0.448278549999999,9.485986075,2.52374618514745,0.0201122598685877,0.10621936959182,-3.50330490957525
